face_id,timestamp,r,g,b
60,1781860424.985543,192.17753988,161.47186486,125.57231348
60,1781860425.072411,159.28437635,134.09346568,110.66559544
60,1781860425.132936,136.81051356,119.34907631,102.46552723
60,1781860425.199557,126.39024997,114.41292327,105.35706004
60,1781860425.269849,128.76441579,114.48503471,109.98575602
60,1781860425.324156,125.72386089,111.95735852,107.53340410
60,1781860425.387089,126.16524254,113.39201306,103.36344611
60,1781860425.469839,129.82603313,114.18806375,102.42003497
60,1781860425.532495,137.47930271,119.24316117,102.78980063
60,1781860425.596681,140.77855804,120.60315187,102.11821291
60,1781860425.663193,167.21597010,139.26653150,115.36201885
60,1781860425.727224,165.28842882,138.20042033,112.10194878
60,1781860425.800748,187.40294362,152.68981954,114.41789477
60,1781860425.864967,154.61651706,119.94748283,78.27951657
60,1781860425.929034,146.86602663,112.94136798,74.11458440
60,1781860425.993648,152.98800006,118.00899499,78.66359093
60,1781860426.059166,150.19777691,116.16324807,76.62638845
60,1781860426.129139,149.10596214,114.34582019,74.09254931
60,1781860426.185879,152.01288619,115.90930130,76.72515141
60,1781860426.272730,145.03661428,107.91458109,74.14243545
60,1781860426.330536,124.66856625,104.10870879,84.28482523
60,1781860426.392912,140.98317440,117.49696243,102.77781804
60,1781860426.457431,166.47800494,138.56097454,116.18391227
60,1781860426.520005,175.36060606,148.27019231,123.49905927
60,1781860426.591450,183.87753310,158.41838780,126.92017362
60,1781860426.670155,187.19628906,159.51327833,133.16947876
60,1781860426.734385,190.76148360,162.97617704,136.45578361
60,1781860426.803595,192.64329257,164.54876358,131.79384228
60,1781860426.862654,178.08743365,146.29428170,113.86077715
60,1781860426.928277,181.17297987,149.00726646,115.72630228
60,1781860426.991370,178.07001664,147.54640130,108.80802806
60,1781860427.071936,175.11412424,139.82376034,103.77297382
60,1781860427.134103,163.74113314,132.40147588,98.44995664
60,1781860427.193611,155.70375308,127.10099030,97.81000241
60,1781860427.259631,142.45097360,114.09535531,87.40066747
60,1781860427.322647,128.42741208,98.63632177,75.58229901
60,1781860427.392281,118.09384819,88.99713904,66.92614421
60,1781860427.471905,110.61581823,82.61261550,60.94170400
60,1781860427.529565,106.06522288,79.44389897,58.54971022
60,1781860427.598120,102.65345828,77.47182213,57.54854911
60,1781860427.662859,103.12258256,78.01096745,56.18090568
60,1781860427.728765,101.87672706,76.80762475,56.08890144
60,1781860427.804765,101.85210830,76.77397453,54.96618763
60,1781860427.869107,104.14438852,76.20865863,55.64336089
60,1781860427.935600,105.65626452,77.40071976,57.00150165
60,1781860427.999727,109.58420030,80.68189731,59.94468300
60,1781860428.062763,111.35048726,81.88869827,59.99231263
60,1781860428.127199,116.53659857,86.14583333,63.90226686
60,1781860428.190657,120.97541370,91.16321433,69.06154748
60,1781860428.273695,129.98762392,99.03698860,76.88639775
60,1781860428.336120,135.90981732,103.85759819,79.92279574
60,1781860428.398722,143.97579590,112.10278770,86.21145272
60,1781860428.465587,146.06501280,112.24107993,83.89747664
60,1781860428.527208,161.64072485,127.59085320,96.27396320
60,1781860428.591576,163.80715527,135.72119467,104.17796839
60,1781860428.667055,165.14835214,138.44015573,109.59763608
60,1781860428.732090,162.13918881,139.39412283,115.23069949
60,1781860428.811111,162.85914571,142.46809147,122.31003323
60,1781860428.860286,169.53919341,151.22489603,134.47640326
60,1781860428.928257,176.59779942,158.82996945,144.31358264
60,1781860428.993750,177.21211577,160.24902740,147.00267102
60,1781860429.074296,173.13030748,156.56593077,145.49127371
60,1781860429.135993,168.77706970,153.28951424,145.40337197
60,1781860429.201169,164.94737995,149.89186732,139.26868360
60,1781860429.268335,157.78969627,143.90820139,139.32092727
60,1781860429.325065,153.08198454,138.06749322,134.34949931
60,1781860429.389421,145.73036040,131.23597247,127.96086773
60,1781860429.455072,140.10699178,126.07121869,122.95083591
60,1781860429.529624,136.20649983,119.70459672,117.54045925
60,1781860429.599386,130.70043100,118.61173042,116.06232509
60,1781860429.663645,129.32540785,117.24227201,115.24079053
60,1781860429.725712,129.52160459,118.02014505,114.61660446
60,1781860429.806209,133.51482321,118.59743782,115.73954990
60,1781860429.853568,133.18531825,118.22829998,112.75506578
60,1781860429.933910,139.82914617,121.25764757,111.47168795
60,1781860430.001139,144.71804388,123.74902193,109.35423739
60,1781860430.061254,148.99462012,127.02368901,107.96345630
60,1781860430.126926,149.99648276,129.10560153,107.76837548
60,1781860430.191026,149.84688613,131.09256884,104.90713107
60,1781860430.254703,152.39854513,130.47475678,106.59653866
60,1781860430.333354,151.30143069,128.26134415,103.74259491
60,1781860430.397948,146.41370207,121.45011217,95.73875219
60,1781860430.461396,139.23223835,112.70368088,86.60793027
60,1781860430.526999,135.22495539,106.89080860,82.89848472
60,1781860430.587101,130.80254220,103.94605939,75.24683789
60,1781860430.650483,126.86352241,99.94790327,76.62435686
60,1781860430.728471,127.50172909,102.73372009,75.92544570
60,1781860430.794576,127.66740050,102.67548321,75.75420837
60,1781860430.861016,132.67679355,104.48621341,81.34257076
60,1781860430.926326,132.00973465,103.66033337,81.88767554
60,1781860430.991527,135.62610808,106.16241644,79.19214324
60,1781860431.056693,137.92108182,107.46194313,81.88473602
60,1781860431.137096,144.64068327,114.88970309,85.49052298
60,1781860431.197105,156.38825279,126.51415942,95.75532975
60,1781860431.263376,165.56936220,135.32994087,101.94756434
60,1781860431.323825,180.48633521,147.67346960,110.66251347
60,1781860431.390879,191.35197684,158.62794161,115.23308161
60,1781860431.457457,197.95220057,167.46191881,120.52615596
60,1781860431.536926,212.04297707,180.28125933,134.40445487
60,1781860431.598854,209.69655043,181.62506139,133.94079545
60,1781860431.660480,204.60238161,178.78304091,135.12547748
60,1781860431.726523,203.80142019,176.82188587,138.99050215
60,1781860431.800858,199.01696431,173.25920726,137.05580695
60,1781860431.853414,194.77460008,171.56311823,134.34520153
60,1781860431.934922,190.90277739,168.96818450,133.17499457
60,1781860431.997373,196.22769003,173.52235483,136.96544698
60,1781860432.062739,197.27363670,171.87298128,137.54560586
60,1781860432.128125,193.75072190,168.78594126,135.71466178
60,1781860432.188125,190.56859435,165.55814575,131.63968050
60,1781860432.255543,183.48970287,160.95829951,123.50121403
60,1781860432.334148,184.85001368,161.53352594,124.43794269
60,1781860432.398559,184.93735072,161.50973162,122.70099156
60,1781860432.461001,185.36183048,161.48264207,126.14403347
60,1781860432.524102,184.86252456,160.85531295,123.15679845
60,1781860432.590392,188.45992802,163.72631133,124.77651919
60,1781860432.654384,189.08816279,163.33891630,126.73306827
60,1781860432.737869,188.49901024,163.46021512,127.18489489
60,1781860432.803653,186.46703544,163.61963614,125.04695223
60,1781860432.859819,190.20686219,165.77714080,130.88575520
60,1781860432.926687,187.17767756,164.43443557,128.92610320
60,1781860432.992259,183.79537228,160.78847649,123.89183683
60,1781860433.055549,182.91747821,159.99729733,121.83934497
60,1781860433.137370,176.15820983,152.45998364,115.22271120
60,1781860433.198844,167.00049058,143.17678634,108.43883616
60,1781860433.264931,165.23972343,138.65943603,107.51819222
60,1781860433.326073,158.03835729,131.46120432,102.10190538
60,1781860433.392372,160.73036183,137.19672650,109.10075856
60,1781860433.454681,166.67539467,145.03798348,116.64700578
60,1781860433.534925,167.87977537,147.19680452,118.46528093
60,1781860433.597808,164.13359057,147.59155394,116.91954354
60,1781860433.663435,159.12126631,144.07584470,115.12684440
60,1781860433.738427,154.56007825,140.66928591,111.48474212
60,1781860433.800911,154.40750080,140.43804721,113.58891928
60,1781860433.855229,151.82813369,138.10614309,108.64326535
60,1781860433.932813,153.51052550,140.80670168,111.85485496
60,1781860433.999616,154.78077888,141.35694530,112.52073799
60,1781860434.062621,160.05270110,142.84424110,115.99852953
60,1781860434.126190,155.85567302,140.57761324,110.37729074
60,1781860434.191023,154.13409018,138.23246034,112.81773360
60,1781860434.257989,155.60618812,140.43376902,109.84800083
60,1781860434.335838,159.09454820,142.83878788,114.92852461
60,1781860434.398607,160.79869113,143.55379145,112.46806056
60,1781860434.465023,165.46263815,147.89319739,118.26663904
60,1781860434.529238,165.07471004,146.46716046,114.32163746
60,1781860434.593290,163.21360544,144.76705725,117.38701620
60,1781860434.654143,165.57484856,146.04739201,117.04484151
60,1781860434.734391,170.20841765,149.49943251,114.58038181
60,1781860434.802217,175.31696680,153.00589702,121.30776241
60,1781860434.861620,176.26263160,154.43261618,117.49799392
60,1781860434.927259,185.71332778,161.66012822,126.90673418
60,1781860434.991045,184.65239430,162.07069626,123.30607792
60,1781860435.054593,183.20235406,159.46200745,124.01110517
60,1781860435.133468,184.19523295,159.07578092,123.71940631
60,1781860435.199597,183.44877443,159.63476826,122.58948413
60,1781860435.263150,190.05276743,163.59878537,125.40767426
60,1781860435.324408,189.73493269,163.70637701,126.49792090
60,1781860435.390772,197.89491887,169.70577798,130.60212399
60,1781860435.456088,199.07629670,171.12980127,132.89546950
60,1781860435.535142,197.33699942,165.67263026,129.58950192
60,1781860435.598740,198.52035845,165.76133203,128.16348607
60,1781860435.661315,196.73539113,162.49853014,123.09988328
60,1781860435.728106,195.71677595,160.87362484,121.34393407
60,1781860435.800579,196.53029337,160.91295783,120.74617801
60,1781860435.852313,196.60229652,161.05228304,121.16466867
60,1781860435.933652,195.37696295,158.60156153,119.31526830
60,1781860435.999598,199.55369173,159.48058828,118.10806073
60,1781860436.064018,197.04983354,157.38006453,117.60016003
60,1781860436.126535,190.24665175,148.72417195,107.31342392
60,1781860436.187019,185.08172301,142.49084007,100.44719209
60,1781860436.254627,190.05050693,151.03623256,104.64430108
60,1781860436.330479,202.27036968,170.17333523,128.00013321
60,1781860436.397771,205.72953234,173.65660112,124.00125926
60,1781860436.465555,204.05591115,172.82135301,125.64247740
60,1781860436.527654,201.33975749,170.03630880,126.40509340
60,1781860436.590564,197.53915192,164.72371808,122.01132497
60,1781860436.653379,191.12696791,155.07532474,111.72741802
60,1781860436.732715,180.03445649,142.58988382,102.48666338
60,1781860436.803563,171.70591702,135.51343576,95.09944192
60,1781860436.860134,162.30670751,128.65605867,90.17557217
60,1781860436.930078,160.86524794,129.50493045,96.26269588
60,1781860436.990981,157.21404717,129.36866999,98.18884241
60,1781860437.055586,158.04231045,132.43340192,101.00398261
60,1781860437.133775,153.71406559,130.47833289,102.39629162
60,1781860437.199359,149.55141006,128.57662085,104.06121508
60,1781860437.262245,149.26945701,128.62019280,105.50221431
60,1781860437.321896,146.25307784,127.28382268,103.91806704
60,1781860437.392282,146.89339336,128.27488358,106.88139665
60,1781860437.455278,147.54074155,128.55658001,106.11608335
60,1781860437.535533,147.41134858,128.51759784,104.73856214
60,1781860437.600219,146.68330750,127.15264469,100.91360055
60,1781860437.663474,151.57007977,130.91442094,102.65266525
60,1781860437.726598,157.79865863,135.51641220,104.16445950
60,1781860437.793976,162.99083863,138.17368679,105.04526045
60,1781860437.854017,171.15883844,143.06372684,107.69093537
60,1781860437.935246,177.28126925,146.41155347,107.60674121
60,1781860437.997838,182.91913331,150.58600535,110.35930540
60,1781860438.063895,185.01547248,151.65537902,111.60784008
60,1781860438.125205,183.43382744,152.10328467,115.46335801
60,1781860438.188712,182.40160981,153.32611373,117.22000412
60,1781860438.256917,183.74905650,154.87410367,117.98897769
60,1781860438.334371,188.99814195,161.34651866,123.50418263
60,1781860438.397522,195.68980279,167.28611770,129.70424196
60,1781860438.464540,198.19764374,170.37087400,132.32992892
60,1781860438.527942,195.30038932,168.98964442,132.14729211
60,1781860438.590980,189.79868489,164.63455680,127.67787355
60,1781860438.653875,181.61418367,158.59042460,123.21888170
60,1781860438.733547,173.62758365,154.58070112,116.05214869
60,1781860438.821904,170.30265943,149.31996522,116.26876716
60,1781860438.857446,166.79848987,147.32375935,116.64819257
60,1781860438.927281,166.35975738,145.69494034,116.47743449
60,1781860438.991150,167.84958215,148.10436307,117.21232687
60,1781860439.054826,167.16369539,148.02892788,118.40975636
60,1781860439.133545,157.51282093,141.85498762,117.68226587
60,1781860439.199060,147.98695843,130.78150961,111.13380593
60,1781860439.262401,143.64358442,125.26514495,106.98340065
60,1781860439.322062,142.89085637,122.55027650,102.27610471
60,1781860439.390198,141.10036119,119.25437863,96.33972718
60,1781860439.454775,144.55995091,119.19082499,92.79673987
60,1781860439.536529,145.49449021,118.65108618,88.78078760
60,1781860439.597956,145.88652278,119.82968888,84.86471370
60,1781860439.662514,149.75852999,120.96040529,85.19835767
60,1781860439.725736,154.51209850,125.48466022,88.50438182
60,1781860439.826457,154.16271657,127.08174909,94.17564858
60,1781860439.858457,155.36290540,127.58750178,91.05585419
60,1781860439.933757,154.58493456,129.36253431,96.57158741
60,1781860439.998947,157.29472314,130.34544722,97.67403728
60,1781860440.061220,155.98873125,131.09890003,95.47611564
60,1781860440.125689,155.10915728,128.91389237,96.67599082
60,1781860440.187794,151.44449312,125.13840217,94.80058406
60,1781860440.255143,152.54870672,124.67874426,93.73662912
60,1781860440.332729,155.28434081,127.86148027,95.24907039
60,1781860440.397645,162.49877175,134.66318174,100.79208951
60,1781860440.462606,179.04044281,151.47951053,115.72988045
60,1781860440.529747,194.12023183,164.84670124,126.90267351
60,1781860440.590060,199.32251321,169.00963694,132.34571622
60,1781860440.655556,200.91845136,170.36969210,132.66896280
60,1781860440.728275,199.57286388,168.89433720,131.84398886
60,1781860440.797137,198.25997531,168.92081096,132.78443248
60,1781860440.863410,196.90079525,168.18573383,133.67880079
60,1781860440.927584,195.33735533,167.10955154,131.70605281
60,1781860440.989779,196.54963309,168.81962302,132.67445907
60,1781860441.053479,199.88988744,171.96247810,134.67250460
60,1781860441.137790,198.41909729,169.97152583,132.47780395
60,1781860441.201194,199.44317552,170.44948507,130.23503585
60,1781860441.268481,199.36503177,170.06068106,131.83241545
60,1781860441.324769,199.53630831,168.90032412,130.54391333
60,1781860441.389575,200.26386897,169.97794974,130.09329026
60,1781860441.459802,201.85104817,170.95407399,130.33705770
60,1781860441.533610,202.30044349,170.42432432,130.36603623
60,1781860441.597914,203.02222384,171.96296081,130.41622961
60,1781860441.662781,202.26243844,170.00014151,129.09840785
60,1781860441.725780,202.35030166,169.67986425,128.16192631
60,1781860441.795944,202.47817460,168.44637603,126.54459407
60,1781860441.854141,202.23432941,167.17583536,125.71993682
60,1781860441.934548,204.18092307,168.87023140,126.61923465
60,1781860441.998273,204.26953047,168.76194639,125.49451382
60,1781860442.062274,202.70853162,167.14482187,125.00382118
60,1781860442.125839,200.52547020,165.91343941,123.12564525
60,1781860442.191595,200.41021075,165.59803032,125.92920279
60,1781860442.255422,199.33240183,164.99196515,123.44856818
60,1781860442.330699,197.83435851,164.25365836,123.42103945
60,1781860442.397450,198.59111959,163.50802469,122.50179887
60,1781860442.462762,199.47101798,166.65831288,124.25937774
60,1781860442.526859,198.54551417,166.77826936,125.76303746
60,1781860442.591525,193.42451373,164.12403116,123.54850105
60,1781860442.656873,182.40917530,155.05035840,118.50787790
60,1781860442.734379,167.54072794,139.52168835,108.13797005
60,1781860442.814717,160.31075058,130.67110396,99.84118677
60,1781860442.858724,158.27223740,128.93810979,98.73853375
60,1781860442.926950,172.43684970,142.57224193,110.14926103
60,1781860442.989712,184.03124075,155.09870677,121.84339680
60,1781860443.055106,192.74632844,164.39460878,126.21618037
60,1781860443.134578,192.90417690,163.64482664,125.02875953
60,1781860443.195817,196.34572916,166.78048562,126.27676349
60,1781860443.262171,197.17298359,164.80460010,123.04756194
60,1781860443.322549,197.13872847,164.41267945,121.94792791
60,1781860443.390854,198.09428984,165.58411066,123.78441375
60,1781860443.450480,197.44612707,165.47543998,124.71487336
60,1781860443.535696,197.00790791,164.20989628,123.49726694
60,1781860443.599380,198.15239787,164.92436334,124.29559198
60,1781860443.663705,197.28575352,164.93755168,122.59212476
60,1781860443.729584,197.78243347,165.70499828,120.63400334
60,1781860443.796788,198.43141968,166.45387586,124.84701864
60,1781860443.854258,198.81335557,167.01010642,121.88486568
60,1781860443.929268,199.43368649,167.41684412,126.55595439
60,1781860444.000295,198.72526215,166.74458293,121.81368302
60,1781860444.063705,200.33511410,168.09063065,126.81662353
60,1781860444.126144,200.99441356,169.48000097,127.33886993
60,1781860444.189917,201.74282549,170.52312704,125.99628917
60,1781860444.251368,199.84174393,169.16051633,128.34901974
60,1781860444.332862,198.64100795,166.59580214,121.49576007
60,1781860444.396902,198.25192942,165.16640403,125.03596221
60,1781860444.461835,197.92756033,165.33290431,120.65966425
60,1781860444.527442,198.59893160,165.66533913,121.22175841
60,1781860444.591797,200.40183240,167.26869581,126.21016208
60,1781860444.655093,199.37610624,167.40731978,123.28951398
60,1781860444.734759,199.25526533,166.54813265,121.88063319
60,1781860444.812964,199.19273065,166.09414023,125.87809627
60,1781860444.862355,198.55720353,165.30881276,121.04954469
60,1781860444.923705,197.62515087,163.73360954,123.79880982
60,1781860444.988358,197.82297535,164.41515122,120.37959239
60,1781860445.053727,196.94090645,162.64089333,121.56340990
60,1781860445.134878,196.71294784,163.56276356,119.43828578
60,1781860445.195180,197.20632466,163.61794321,123.09498655
60,1781860445.262990,197.27204481,162.81513081,123.06491810
60,1781860445.325120,196.28210680,161.62810936,117.29474265
60,1781860445.390788,196.29714356,161.44350898,121.71111049
60,1781860445.454520,194.65645031,159.69165200,118.55680402
60,1781860445.533987,195.10375135,161.49602765,121.48071535
60,1781860445.599031,195.84193927,161.63676056,120.57479510
60,1781860445.661416,195.51792445,160.60393490,120.50573854
60,1781860445.729059,194.76582319,158.36005562,116.38709667
60,1781860445.795480,193.90635011,158.02703644,116.48513618
60,1781860445.854528,181.38240324,143.36760170,105.51239203
60,1781860445.931182,157.08988854,125.65830272,97.24238932
60,1781860445.994868,154.66753536,126.42554231,104.34059698
60,1781860446.062867,132.63479437,110.97788389,88.02249560
60,1781860446.123209,135.56428056,114.95901909,92.80903470
60,1781860446.190365,140.41694189,118.66938667,96.59631009
60,1781860446.257802,142.72204995,118.72186933,93.35812082
60,1781860446.334255,142.60747869,118.64569392,97.89915281
60,1781860446.397431,148.06322583,124.94384595,103.08615486
60,1781860446.464003,151.00877540,129.10088702,107.37086483
60,1781860446.527178,149.92704310,125.84064471,103.91621722
60,1781860446.590536,151.18923792,127.48319195,103.56716976
60,1781860446.653908,154.17740710,130.11407923,106.92387702
60,1781860446.736405,155.96547170,132.62656440,107.55743824
60,1781860446.812761,158.72089612,136.63156924,110.57872089
60,1781860446.860760,159.35373262,137.89533946,112.79994233
60,1781860446.926013,159.20207425,138.41807556,113.98859643
60,1781860446.989287,157.69467741,136.26130823,111.83104819
60,1781860447.055287,159.10863567,137.74869219,112.82846564
60,1781860447.135135,158.54364651,137.04533833,112.91686746
60,1781860447.195706,157.50641741,136.04131499,111.71149526
60,1781860447.262440,158.73507863,137.67867330,112.76369546
60,1781860447.325491,158.48817602,136.90467675,113.89351515
60,1781860447.390803,148.51921582,128.30183288,106.20747708
60,1781860447.456161,155.31448349,134.33922088,106.03196536
60,1781860447.535428,155.53188220,131.36049947,101.40472865
60,1781860447.597564,152.91352671,124.97882701,95.39120713
60,1781860447.664686,156.63927175,128.82107158,97.76440368
60,1781860447.726310,199.62956314,167.58037122,122.75132379
60,1781860447.801033,205.11604193,170.53607601,124.98589284
60,1781860447.853149,203.77570131,168.10917994,124.61343644
60,1781860447.934546,199.76109000,165.16535789,123.24689182
60,1781860447.997786,202.08418543,166.65362030,123.29148045
60,1781860448.062159,201.33900615,167.50240388,123.57484596
60,1781860448.126738,200.71334311,165.14185590,123.11863047
60,1781860448.190299,196.67555845,163.74458468,119.48141374
60,1781860448.262679,191.10672817,160.20014622,119.87530932
60,1781860448.333792,188.37496423,154.42626876,111.82098678
60,1781860448.399046,182.01559445,151.41666110,115.14386871
60,1781860448.461970,179.41701414,149.14565985,112.68232561
60,1781860448.526715,176.88847937,147.52074576,113.53023618
60,1781860448.589701,176.84440429,146.16483130,114.12148543
60,1781860448.656939,171.95471968,141.08486391,110.28561882
60,1781860448.735323,170.24123457,140.91180982,110.51904912
60,1781860448.800023,168.71457606,139.07430058,109.89673707
60,1781860448.863341,166.30332989,135.15912571,103.72581505
60,1781860448.927457,163.42195263,133.75598093,97.89229374
60,1781860448.986947,172.43649749,139.49038585,105.73700128
60,1781860449.051004,178.86616857,147.75087350,106.15089596
60,1781860449.136772,188.60773030,156.92156592,112.64095709
60,1781860449.197913,201.49611280,167.71862047,123.41808264
60,1781860449.264375,204.65055371,171.62168790,127.43214929
60,1781860449.323209,198.72691422,167.81532436,120.34385056
60,1781860449.389689,187.77503391,156.79747811,110.16151807
60,1781860449.455164,173.69469877,144.84119009,100.96258325
60,1781860449.538419,164.88669213,136.27997462,95.21210013
60,1781860449.598798,159.55094260,131.55558721,90.29114006
60,1781860449.667318,161.76089126,132.39567714,93.36918177
60,1781860449.728582,167.32600738,138.63528174,94.92895537
60,1781860449.795079,174.51979070,144.59961072,100.68860169
60,1781860449.855320,176.23384150,148.15374170,104.63298962
60,1781860449.936173,182.11399223,153.60224677,111.34409358
60,1781860449.998369,190.77764059,162.80905274,117.10178084
60,1781860450.061408,189.36644215,162.65411813,117.78711317
60,1781860450.125819,188.01404969,159.36499273,119.74685427
60,1781860450.186782,185.03597375,158.31520222,114.65179582
60,1781860450.255896,183.99578273,157.13455466,114.35645334
60,1781860450.333666,185.37726159,157.29143385,117.92293219
60,1781860450.402788,188.82137515,161.25959249,121.09659646
60,1781860450.461305,192.03532107,163.09143567,123.32174858
60,1781860450.526873,196.36856407,167.04138471,125.39627949
60,1781860450.587719,199.15749736,171.32218507,129.29729561
60,1781860450.658200,200.93838316,172.92710030,129.36398519
60,1781860450.728871,204.10784546,175.36320856,132.35179591
60,1781860450.817250,206.26705247,177.37225309,134.18112654
60,1781860450.860648,203.85501933,177.17675181,130.48894538
60,1781860450.927110,203.17820969,175.09514725,127.80663575
60,1781860450.989946,201.42885260,172.70965550,124.18327771
60,1781860451.055032,201.47865274,170.36674955,122.44641359
60,1781860451.133522,204.04163561,173.33463006,125.68997417
60,1781860451.193103,207.71197773,176.85697420,128.80515097
60,1781860451.264132,207.77655576,176.97739320,129.84200352
60,1781860451.323371,208.94350906,179.28398801,130.67354516
60,1781860451.393600,209.48928075,180.26122754,131.92442526
60,1781860451.458179,209.03319307,180.86499680,131.92414652
60,1781860451.531814,211.81204755,184.02694854,136.07815574
60,1781860451.600687,214.56837952,184.37556572,139.88103282
60,1781860451.666040,213.03402909,183.43502831,138.19095013
60,1781860451.730321,212.55458967,183.40104756,139.47049891
60,1781860451.791137,210.49975141,183.55677745,136.81849265
60,1781860451.854764,205.46582286,179.22450235,133.99101612
60,1781860451.935793,203.49622453,177.30619533,131.75029789
60,1781860451.999791,204.04324440,177.44156067,130.49219819
60,1781860452.061783,199.46160708,174.01969722,128.94915880
60,1781860452.125907,201.71164193,175.37165237,135.78776739
60,1781860452.187253,196.89326145,172.29380575,134.46176332
60,1781860452.254846,195.90426010,171.13081420,133.29095431
60,1781860452.333555,196.68686559,171.56302813,135.52433532
60,1781860452.398114,194.67785226,170.45021878,134.37099800
60,1781860452.462595,196.85510176,171.97752480,135.17471805
60,1781860452.525409,198.26766333,173.03590757,136.23015332
60,1781860452.589571,201.44826547,176.70081888,138.00740849
60,1781860452.654581,203.18619285,178.16334672,139.33742480
60,1781860452.734255,203.71761648,177.56576775,137.88147021
60,1781860452.802836,205.50113560,178.65419764,138.65769381
60,1781860452.859002,205.31325603,176.68177110,137.00206765
60,1781860452.929557,204.67099778,175.36257827,134.77332437
60,1781860452.991310,207.85544814,178.47185032,135.69789445
60,1781860453.055714,207.99689335,177.00678602,134.41834728
60,1781860453.136228,209.48241326,178.48765469,134.28467732
60,1781860453.194583,207.08344015,179.37699848,133.75643307
60,1781860453.264754,205.37365355,175.43775975,133.44873688
60,1781860453.332286,207.36790852,176.68259087,135.80649870
60,1781860453.389714,206.85523432,177.86320186,135.97856651
60,1781860453.455137,205.50405128,175.16438514,134.83276351
60,1781860453.535728,204.59870395,174.12311721,132.43296058
60,1781860453.599911,204.74024479,175.10582846,134.63745595
60,1781860453.662254,205.01664959,175.00255697,133.03368467
60,1781860453.727502,205.57305903,174.64989962,132.31405869
60,1781860453.797579,204.12100356,175.34738503,129.19228115
60,1781860453.850454,205.99516318,177.23277690,131.16919985
60,1781860453.933922,209.72591123,181.87991661,134.31202621
60,1781860454.002434,213.83453021,185.60150320,138.27569147
60,1781860454.060236,210.85211598,185.01376045,139.73442295
60,1781860454.121184,211.04013446,184.67958099,140.13725115
60,1781860454.189631,206.80754974,180.33814500,136.45761267
60,1781860454.257481,203.21300915,176.12398321,130.57232362
60,1781860454.333749,205.90477053,178.20029450,133.15240431
60,1781860454.400218,205.02660226,177.14662592,132.97832734
60,1781860454.464185,208.49780527,178.44058522,130.78263185
60,1781860454.528543,209.38126175,177.18776787,134.00227273
60,1781860454.589481,207.25326539,174.14466397,126.21305170
60,1781860454.657364,203.29768908,166.74794046,123.31351720
60,1781860454.735886,196.13850334,158.21570048,116.74697603
60,1781860454.807505,187.75584444,149.56483705,108.56619696
60,1781860454.861496,185.46354185,144.95291945,105.07794510
60,1781860454.925746,178.49133694,141.41320823,98.83838876
60,1781860454.990735,173.23715580,139.93351991,102.23090041
60,1781860455.057943,173.66154387,137.90574116,96.72169799
60,1781860455.135642,173.63720728,136.89898225,100.48217317
60,1781860455.198067,177.40519067,140.51080480,105.66094804
60,1781860455.265430,178.71831392,143.07725559,108.05729797
60,1781860455.321179,180.33957765,146.80006721,115.12008431
60,1781860455.391040,178.17028996,146.92654803,116.88913941
60,1781860455.456255,171.55524201,142.36856598,114.83415086
60,1781860455.534687,156.35811763,130.27220762,106.48849173
60,1781860455.601350,148.88087192,123.56885806,101.10177135
60,1781860455.663556,147.93773093,123.75473221,103.41021834
60,1781860455.725527,146.13302512,123.79261886,98.29983025
60,1781860455.799701,154.57545637,130.13474183,102.11547660
60,1781860455.855701,157.72331095,130.75380755,101.41431753
60,1781860455.938288,163.20490089,133.27306367,98.75100924
60,1781860455.999557,172.18857316,138.79434848,102.45976174
60,1781860456.058866,171.21934680,137.99545603,100.49171649
60,1781860456.126564,179.59610171,143.28469833,108.25476228
60,1781860456.191357,183.66583542,146.47733874,108.31450838
60,1781860456.258349,190.06294669,154.03575858,115.18061673
60,1781860456.332651,190.24700338,154.78026588,116.72492826
60,1781860456.399044,179.74098911,145.47514502,109.33673948
60,1781860456.463012,169.88261735,138.21060040,98.89342650
60,1781860456.522228,168.29334626,135.88335309,96.87378804
60,1781860456.591282,164.65725350,132.34361225,93.75699424
60,1781860456.657349,168.58896012,136.17857821,96.30415615
60,1781860456.737414,176.97450188,143.61122808,101.66937762
60,1781860456.807480,186.35531785,152.35199090,108.00997915
60,1781860456.863666,190.00649285,156.79305143,112.61123186
60,1781860456.927792,195.56926384,163.33236494,117.18930331
60,1781860456.992269,201.02444307,167.97939718,122.09549321
60,1781860457.054707,202.10464661,169.61375234,124.01454308
60,1781860457.137170,204.57966536,172.43442912,127.82832230
60,1781860457.198981,206.91937724,172.50801077,131.55268892
60,1781860457.264207,204.61673462,172.69590441,128.53530425
60,1781860457.323030,203.82074402,172.75053769,127.39303252
60,1781860457.389111,202.63342489,170.31185897,126.37719921
60,1781860457.455120,200.83934972,168.30615069,124.17108553
60,1781860457.537567,199.47122805,167.30480149,123.37148122
60,1781860457.597891,199.72065957,164.96169243,125.28639062
60,1781860457.661520,196.71334452,164.83435143,121.89513097
60,1781860457.727364,197.70830348,162.65758114,122.86079875
60,1781860457.795740,196.87011039,161.93730557,122.45011250
60,1781860457.851931,194.71788906,159.81198285,119.39920764
60,1781860457.933999,195.49271119,160.72419206,121.45331975
60,1781860458.000466,193.66210228,158.42395943,118.29726787
60,1781860458.062557,193.08456262,157.86496241,118.47052878
60,1781860458.127120,193.40038116,158.19461145,119.62342415
60,1781860458.190403,191.30778660,154.66990932,115.59800691
